Yr,Mon,Day,Harvest #,Treatment,Cultivar,Row,Bucket,TB#,TBFW,TFW/Berry,MB#,MBFW,MFW/Berry,,,TB#,TBFW,MB#,MBFW,kg/pl/3mon,lb/pl/3mon,lb/acre/3mon,lb/acre/9mon,,,,,,,,,
2021,1,29,11,CO2,CA,1,4,7,116.6,16.6571428571429,3,48,16,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,2,1,6,48,8,1,2.2,2.2,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,2,2,3,17.8,5.93333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,2,3,2,26.6,13.3,1,18.3,18.3,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,2,4,2,26,13,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,3,1,3,18.8,6.26666666666667,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,3,2,11,117.5,10.6818181818182,3,48.7,16.2333333333333,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,3,3,8,19.8,2.475,4,72.3,18.075,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,CA,3,4,1,6.1,6.1,0,, ,,,,,,,,,,,,,,58,558.2,9.46743326118327,14,192.7,12.0680555555555
2021,1,29,11,CO2,AL,1,1,4,86.3,21.575,4,86.3,21.575,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,1,2,1,7.8,7.8,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,1,3,4,58.8,14.7,2,29.5,14.75,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,1,4,6,72.5,12.0833333333333,3,47.7,15.9,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,2,1,7,82.5,11.7857142857143,3,36.8,12.2666666666667,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,2,2,8,131.7,16.4625,3,55,18.3333333333333,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,2,3,2,25.4,12.7,2,25.4,12.7,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,2,4,4,49,12.25,2,32.6,16.3,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,3,1,3,37.5,12.5,2,27.6,13.8,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,3,2,3,35.8,11.9333333333333,1,18.2,18.2,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,3,3,5,18.6,3.72,5,18.6,3.72,,,,,,,,,,,,,,,,,,,
2021,1,29,11,CO2,AL,3,4,6,87.3,14.55,2,39.5,19.75,,,,,,,,,,,,,,53,693.2,12.6716567460317,29,417.2,15.2086363636364
2021,1,29,11,Control,CA,1,1,3,3.2,1.06666666666667,2,25.7,12.85,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,1,2,10,112.3,11.23,3,61,20.3333333333333,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,1,3,10,97.7,9.77,2,32.1,16.05,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,1,4,6,71.4,11.9,2,44.3,22.15,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,2,1,10,1.9,0.19,2,35.5,17.75,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,2,2,1,9.8,9.8,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,2,3,9,1.4,0.155555555555556,1,25.5,25.5,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,2,4,4,46.9,11.725,1,19.3,19.3,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,3,1,6,67.5,11.25,1,23,23,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,3,2,7,68.2,9.74285714285714,2,29.6,14.8,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,3,3,6,52,8.66666666666667,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,CA,3,4,4,45.7,11.425,0,, ,,,,,,,,,,,,,,76,578,8.07681216931217,16,296,19.0814814814815
2021,1,29,11,Control,AL,1,1,2,24.8,12.4,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,1,2,5,61.6,12.32,2,33.1,16.55,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,1,3,9,64.2,7.13333333333333,1,11.6,11.6,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,1,4,2,3.8,1.9,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,2,1,3,29.3,9.76666666666667,1,16.2,16.2,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,2,2,4,38.7,9.675,1,11.3,11.3,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,2,3,4,36.7,9.175,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,2,4,3,41,13.6666666666667,1,22.1,22.1,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,3,1,6,81.9,13.65,1,15.4,15.4,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,3,2,3,24.8,8.26666666666667,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,3,3,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,1,29,11,Control,AL,3,4,7,7.2,1.02857142857143,3,37.8,12.6,,,,,,,,,,,,,,48,414,8.99835497835498,10,147.5,15.1071428571429
2021,2,2,12,CO2,CA,1,1,4,58.9,14.725,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,1,2,4,32.6,8.15,2,27.4,13.7,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,1,3,3,4.6,1.53333333333333,1,24.5,24.5,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,1,4,9,124.4,13.8222222222222,4,78.6,19.65,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,2,1,4,57.1,14.275,1,27.4,27.4,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,2,2,4,37.5,9.375,1,1.9,1.9,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,2,3,5,4.4,0.88,1,15.6,15.6,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,2,4,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,3,1,2,13.9,6.95,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,3,2,6,16.8,2.8,4,83.6,20.9,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,3,3,14,152.5,10.8928571428571,1,25.5,25.5,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,CA,3,4,1,7.4,7.4,0,, ,,,,,,,,,,,,,,56,510.1,8.25485569985569,15,284.5,18.64375
2021,2,2,12,CO2,AL,1,1,2,19.3,9.65,1,1.4,1.4,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,1,2,6,94,15.6666666666667,5,82.4,16.48,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,1,3,3,38.7,12.9,1,14.8,14.8,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,1,4,4,36.7,9.175,1,16.5,16.5,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,2,1,9,8.7,0.966666666666666,3,35.4,11.8,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,2,2,1,12,12,1,12,12,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,2,3,1,6.1,6.1,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,2,4,7,51.1,7.3,1,11.6,11.6,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,3,1,9,14.6,1.62222222222222,3,4.9,1.63333333333333,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,3,2,6,73.9,12.3166666666667,1,28.6,28.6,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,3,3,6,88.6,14.7666666666667,4,73.1,18.275,,,,,,,,,,,,,,,,,,,
2021,2,2,12,CO2,AL,3,4,6,124.1,20.6833333333333,5,16.5,3.3,,,,,,,,,,,,,,60,567.8,10.2622685185185,26,297.2,12.3989393939394
2021,2,2,12,Control,CA,1,1,4,51.3,12.825,2,3.8,1.9,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,1,2,9,115.1,12.7888888888889,2,3,1.5,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,1,3,8,77.8,9.725,2,34.5,17.25,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,1,4,3,37.9,12.6333333333333,1,21.1,21.1,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,2,1,6,69.5,11.5833333333333,1,2.8,2.8,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,2,2,2,28.8,14.4,1,2.9,2.9,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,2,3,9,97.4,10.8222222222222,2,33.7,16.85,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,2,4,4,49.6,12.4,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,3,1,17,253,14.8823529411765,9,161,17.8888888888889,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,3,2,7,13.1,1.87142857142857,6,12.1,2.01666666666667,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,3,3,8,78.2,9.775,1,18.5,18.5,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,CA,3,4,6,32.7,5.45,0,, ,,,,,,,,,,,,,,83,904.4,10.7630466075319,27,293.4,10.2705555555556
2021,2,2,12,Control,AL,1,1,1,1.7,1.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,1,2,6,81.4,13.5666666666667,4,67.9,16.975,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,1,3,6,87.7,14.6166666666667,2,35.3,17.65,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,1,4,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,2,1,8,81.3,10.1625,2,36.2,18.1,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,2,2,1,15.8,15.8,1,15.8,15.8,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,2,3,2,27.9,13.95,2,27.9,13.95,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,2,4,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,3,1,4,38.7,9.675,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,3,2,2,24.3,12.15,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,3,3,2,14.2,7.1,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,2,12,Control,AL,3,4,8,91.8,11.475,3,54.4,18.1333333333333,,,,,,,,,,,,,,40,464.8,11.0195833333333,14,237.5,16.7680555555555
2021,2,5,13,CO2,CA,1,1,4,29.1,7.275,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,1,2,1,3.4,3.4,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,1,3,1,7,7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,1,4,4,64.1,16.025,3,57.2,19.0666666666667,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,2,1,4,39.4,9.85,1,17.9,17.9,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,2,2,3,14.5,4.83333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,2,3,2,15.5,7.75,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,2,4,3,43.3,14.4333333333333,1,28.8,28.8,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,3,1,3,28.5,9.5,1,14.7,14.7,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,3,2,4,26.3,6.575,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,3,3,8,64.2,8.025,1,1.3,1.3,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,CA,3,4,1,31.3,31.3,1,31.3,31.3,,,,,,,,,,,,,,38,366.6,10.4972222222222,8,151.2,18.8444444444444
2021,2,5,13,CO2,AL,1,1,5,66.5,13.3,3,46.3,15.4333333333333,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,1,2,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,1,3,1,19.6,19.6,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,1,4,3,64,21.3333333333333,1,31,31,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,2,1,3,31.9,10.6333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,2,2,1,17.2,17.2,1,17.2,17.2,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,2,3,1,18.7,18.7,1,18.7,18.7,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,2,4,2,21.8,10.9,1,15,15,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,3,1,1,15.8,15.8,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,3,2,3,41.9,13.9666666666667,2,26,13,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,3,3,1,7.6,7.6,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,CO2,AL,3,4,0,, ,0,, ,,,,,,,,,,,,,,21,305,14.9033333333333,9,154.2,18.3888888888889
2021,2,5,13,Control,CA,1,1,7,63.7,9.1,3,4.3,1.43333333333333,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,1,2,9,98.3,10.9222222222222,3,43.8,14.6,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,1,3,13,94.4,7.26153846153846,2,24.1,12.05,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,1,4,4,65.8,16.45,3,58.6,19.5333333333333,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,2,1,3,31.4,10.4666666666667,1,15.3,15.3,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,2,2,5,59.8,11.96,2,32.5,16.25,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,2,3,9,77.4,8.6,1,16.8,16.8,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,2,4,5,93.7,18.74,5,93.7,18.74,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,3,1,8,13.9,1.7375,5,72.1,14.42,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,3,2,10,95.9,9.59,3,5.6,1.86666666666667,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,3,3,9,89.1,9.9,2,42.9,21.45,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,CA,3,4,1,5.6,5.6,0,, ,,,,,,,,,,,,,,83,789,10.0273272792023,30,409.7,13.8584848484848
2021,2,5,13,Control,AL,1,1,2,18.6,9.3,1,11.9,11.9,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,1,2,7,47.4,6.77142857142857,1,12.1,12.1,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,1,3,5,77.1,15.42,3,61.3,20.4333333333333,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,1,4,6,71.7,11.95,4,51,12.75,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,2,1,3,35,11.6666666666667,1,1.9,1.9,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,2,2,7,11.1,1.58571428571429,6,96.2,16.0333333333333,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,2,3,4,61.5,15.375,3,52.8,17.6,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,2,4,4,6.3,1.575,3,48.2,16.0666666666667,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,3,1,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,3,2,6,42.5,7.08333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,3,3,2,49.3,24.65,1,31,31,,,,,,,,,,,,,,,,,,,
2021,2,5,13,Control,AL,3,4,2,23.1,11.55,1,1.1,1.1,,,,,,,,,,,,,,48,443.6,10.6297402597403,24,367.5,14.0883333333333
2021,2,9,14,CO2,CA,1,1,5,46,9.2,1,11.1,11.1,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,1,2,2,31.8,15.9,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,1,3,4,31.9,7.975,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,1,4,12,17.7,1.475,5,61.4,12.28,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,2,1,12,12.3,1.025,3,62.4,20.8,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,2,2,2,16.4,8.2,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,2,3,8,72.7,9.0875,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,2,4,2,28.1,14.05,1,23.7,23.7,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,3,1,7,58.1,8.3,1,13,13,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,3,2,15,121.7,8.11333333333333,2,4,2,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,3,3,17,126.8,7.45882352941177,2,36.9,18.45,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,CA,3,4,2,26.3,13.15,0,, ,,,,,,,,,,,,,,88,589.8,8.66122140522876,15,212.5,14.4757142857143
2021,2,9,14,CO2,AL,1,1,8,66,8.25,1,2.2,2.2,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,1,2,3,23.8,7.93333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,1,3,8,81.6,10.2,3,38.1,12.7,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,1,4,4,4.6,1.15,2,22.6,11.3,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,2,1,4,35.4,8.85,1,12.4,12.4,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,2,2,9,96.7,10.7444444444444,1,14.8,14.8,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,2,3,1,22.5,22.5,1,22.5,22.5,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,2,4,1,7.5,7.5,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,3,1,9,75.9,8.43333333333333,2,21.1,10.55,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,3,2,8,94.2,11.775,4,67.7,16.925,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,3,3,2,28.3,14.15,2,28.3,14.15,,,,,,,,,,,,,,,,,,,
2021,2,9,14,CO2,AL,3,4,4,85.5,21.375,2,56.8,28.4,,,,,,,,,,,,,,61,622,11.0717592592593,19,286.5,14.5925
2021,2,9,14,Control,CA,1,1,6,83.2,13.8666666666667,6,83.2,13.8666666666667,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,1,2,8,9.7,1.2125,4,59.4,14.85,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,1,3,10,86.1,8.61,3,41.5,13.8333333333333,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,1,4,6,63.3,10.55,4,47.3,11.825,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,2,1,5,54.3,10.86,2,26.6,13.3,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,2,2,5,67.8,13.56,2,43.8,21.9,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,2,3,15,156.8,10.4533333333333,4,77.5,19.375,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,2,4,9,138,15.3333333333333,6,19.3,3.21666666666667,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,3,1,11,83.7,7.60909090909091,2,26.5,13.25,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,3,2,7,91.1,13.0142857142857,4,59.9,14.975,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,3,3,9,15.9,1.76666666666667,4,74.3,18.575,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,CA,3,4,3,3.3,1.1,0,, ,,,,,,,,,,,,,,94,853.2,8.99465638528138,41,559.3,14.4515151515151
2021,2,9,14,Control,AL,1,1,12,19.1,1.59166666666667,3,44.9,14.9666666666667,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,1,2,9,112.7,12.5222222222222,3,48.1,16.0333333333333,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,1,3,8,65.8,8.225,2,29.9,14.95,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,1,4,2,11.4,5.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,2,1,6,64.3,10.7166666666667,1,17.9,17.9,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,2,2,7,64.9,9.27142857142857,2,24.3,12.15,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,2,3,10,125.6,12.56,6,86.6,14.4333333333333,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,2,4,7,58.9,8.41428571428571,1,12.2,12.2,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,3,1,19,155.8,8.2,2,24.7,12.35,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,3,2,6,55.2,9.2,1,11.6,11.6,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,3,3,7,7.5,1.07142857142857,1,22.2,22.2,,,,,,,,,,,,,,,,,,,
2021,2,9,14,Control,AL,3,4,19,169.3,8.91052631578947,3,46.6,15.5333333333333,,,,,,,,,,,,,,112,910.5,8.03193539404066,25,369,14.9378787878788
2021,2,12,15,CO2,CA,1,1,3,24.1,8.03333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,1,2,1,15.1,15.1,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,1,3,1,12.1,12.1,1,12.1,12.1,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,1,4,2,23,11.5,1,17.4,17.4,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,2,1,1,14.3,14.3,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,2,2,4,65.2,16.3,1,17.7,17.7,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,2,3,2,19,9.5,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,2,4,2,13.4,6.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,3,1,7,55.4,7.91428571428571,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,3,2,4,33.8,8.45,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,3,3,3,15.7,5.23333333333333,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,CA,3,4,1,6.6,6.6,0,, ,,,,,,,,,,,,,,31,297.7,10.144246031746,3,47.2,15.7333333333333
2021,2,12,15,CO2,AL,1,1,3,35.4,11.8,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,1,2,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,1,3,2,2.8,1.4,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,1,4,3,41,13.6666666666667,1,16.3,16.3,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,2,1,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,2,2,2,14.4,7.2,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,2,3,1,4.7,4.7,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,2,4,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,3,1,2,24.3,12.15,1,13.9,13.9,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,3,2,1,9.1,9.1,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,3,3,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,CO2,AL,3,4,1,11.2,11.2,1,11.2,11.2,,,,,,,,,,,,,,15,142.9,8.90208333333334,3,41.4,13.8
2021,2,12,15,Control,CA,1,1,5,6.2,1.24,2,46.9,23.45,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,1,2,0,, ,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,1,3,2,27,13.5,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,1,4,1,21.5,21.5,1,21.5,21.5,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,2,1,5,48.1,9.62,2,32.1,16.05,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,2,2,6,61.6,10.2666666666667,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,2,3,3,3.2,1.06666666666667,1,18.4,18.4,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,2,4,3,43.7,14.5666666666667,1,3.4,3.4,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,3,1,10,86,8.6,3,4.3,1.43333333333333,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,3,2,6,93.6,15.6,3,61,20.3333333333333,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,3,3,4,67.9,16.975,2,44.1,22.05,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,CA,3,4,3,4.6,1.53333333333333,1,23.8,23.8,,,,,,,,,,,,,,48,463.4,10.4062121212121,16,255.5,16.712962962963
2021,2,12,15,Control,AL,1,1,1,19.6,19.6,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,1,2,5,49.7,9.94,2,24,12,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,1,3,9,89.3,9.92222222222222,3,42,14,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,1,4,2,29.3,14.65,0,, ,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,2,1,2,24,12,2,24,12,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,2,2,1,11.6,11.6,1,11.6,11.6,,,,,,,,,,,,,,,,,,,
2021,2,12,15,Control,AL,2,3,1,12.1,12.1,1,12.1,12.1,,,,,,,,,,,,,,,,,,,
