%time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43903.79861,  5.1,  5.2, 82.2, 78.4, 24.6, 24.6
43903.80208,  5.1,  5.2, 82.2, 78.5, 24.5, 24.6
43903.80556,  5.1,  5.2, 82.2, 78.4, 24.3, 24.4
43903.80903,  5.1,  5.2, 82.0, 78.3, 24.1, 24.2
43903.81250,  5.1,  5.2, 82.1, 78.1, 23.9, 24.0
43903.81597,  5.1,  5.2, 81.9, 78.1, 23.9, 23.9
43903.81944,  5.1,  5.2, 81.9, 78.0, 23.7, 23.8
43903.82292,  5.1,  5.2, 81.7, 78.1, 23.6, 23.6
43903.82639,  5.1,  5.2, 81.6, 77.8, 23.4, 23.5
43903.82986,  5.1,  5.2, 81.7, 78.0, 23.3, 23.4
43903.83333,  5.1,  5.2, 81.5, 77.9, 23.2, 23.3
43903.83681,  5.1,  5.2, 81.5, 77.9, 23.1, 23.1
43903.84028,  5.2,  5.2, 81.5, 77.9, 23.0, 23.1
43903.84375,  5.2,  5.2, 81.4, 77.3, 22.9, 22.9
43903.84722,  5.2,  5.2, 81.4, 77.2, 22.8, 22.9
43903.85069,  5.2,  5.2, 81.2, 77.2, 22.7, 22.7
43903.85417,  5.2,  5.2, 81.3, 77.0, 22.6, 22.6
43903.85764,  5.2,  5.2, 81.0, 77.1, 22.4, 22.4
43903.86111,  5.2,  5.2, 81.1, 76.9, 22.4, 22.4
43903.86458,  5.2,  5.2, 80.9, 76.9, 22.3, 22.3
43903.86806,  5.2,  5.2, 80.9, 76.7, 22.2, 22.1
43903.87153,  5.2,  5.2, 80.7, 76.7, 22.1, 22.1
43903.87500,  5.2,  5.2, 80.8, 76.8, 22.0, 22.0
43903.87847,  5.2,  5.2, 80.6, 76.6, 21.9, 21.9
43903.88194,  5.2,  5.2, 80.6, 76.7, 21.9, 21.8
43903.88542,  5.2,  5.2, 80.5, 76.5, 21.8, 21.7
43903.88889,  5.2,  5.2, 80.4, 76.4, 21.7, 21.6
43903.89236,  5.2,  5.2, 80.4, 76.2, 21.6, 21.5
43903.89583,  5.2,  5.2, 80.5, 76.3, 21.6, 21.5
43903.89931,  5.2,  5.2, 80.3, 76.2, 21.4, 21.4
43903.90278,  5.2,  5.2, 80.2, 76.2, 21.4, 21.3
43903.90625,  5.2,  5.2, 80.2, 76.3, 21.4, 21.2
43903.90972,  5.2,  5.2, 80.1, 76.1, 21.3, 21.1
43903.91319,  5.2,  5.2, 80.1, 76.0, 21.1, 21.0
43903.91667,  5.2,  5.2, 80.1, 76.0, 21.1, 20.9
43903.92014,  5.2,  5.2, 79.9, 76.0, 21.1, 20.9
43903.92361,  5.2,  5.2, 80.0, 76.0, 21.0, 20.9
43903.92708,  5.2,  5.2, 79.9, 75.9, 21.0, 20.8
43903.93056,  5.2,  5.2, 79.7, 75.9, 20.9, 20.8
43903.93403,  5.2,  5.2, 79.6, 75.9, 20.9, 20.7
43903.93750,  5.2,  5.2, 79.6, 75.8, 20.8, 20.6
43903.94097,  5.2,  5.2, 79.6, 75.8, 20.7, 20.6
43903.94444,  5.2,  5.2, 79.5, 75.4, 20.8, 20.6
43903.94792,  5.2,  5.2, 79.4, 75.5, 20.6, 20.5
43903.95139,  5.2,  5.2, 79.6, 75.4, 20.6, 20.4
43903.95486,  5.2,  5.2, 79.7, 75.3, 20.6, 20.4
43903.95833,  5.2,  5.2, 79.4, 75.3, 20.6, 20.4
43903.96181,  5.2,  5.2, 79.4, 75.2, 20.5, 20.4
43903.96528,  5.2,  5.2, 79.5, 75.3, 20.5, 20.4
43903.96875,  5.2,  5.2, 79.4, 75.1, 20.4, 20.4
43903.97222,  5.2,  5.2, 79.2, 75.1, 20.4, 20.3
43903.97569,  5.2,  5.2, 79.4, 75.0, 20.4, 20.3
43903.97917,  5.2,  5.2, 79.1, 74.9, 20.4, 20.3
43903.98264,  5.2,  5.2, 79.1, 74.8, 20.4, 20.4
43903.98611,  5.2,  5.2, 79.2, 74.8, 20.4, 20.4
43903.98958,  5.2,  5.2, 79.1, 74.8, 20.4, 20.4
43903.99306,  5.2,  5.2, 79.2, 74.5, 20.4, 20.4
43903.99653,  5.2,  5.2, 78.9, 74.5, 20.4, 20.4
43904.00000,  5.2,  5.2, 79.0, 74.5, 20.4, 20.4
43904.00347,  5.2,  5.2, 78.8, 74.5, 20.5, 20.4
43904.00694,  5.2,  5.2, 78.8, 74.2, 20.5, 20.4
43904.01042,  5.2,  5.2, 78.7, 74.2, 20.5, 20.4
43904.01389,  5.2,  5.2, 78.6, 74.2, 20.6, 20.5
43904.01736,  5.2,  5.2, 78.6, 74.2, 20.6, 20.5
43904.02083,  5.2,  5.2, 78.6, 74.0, 20.6, 20.6
43904.02431,  5.2,  5.2, 78.5, 74.1, 20.7, 20.6
43904.02778,  5.2,  5.2, 78.6, 74.0, 20.8, 20.6
43904.03125,  5.2,  5.2, 78.4, 73.9, 20.8, 20.6
43904.03472,  5.2,  5.2, 78.3, 73.9, 20.8, 20.8
43904.03819,  5.2,  5.2, 78.3, 73.8, 20.9, 20.8
43904.04167,  5.2,  5.2, 78.4, 73.8, 20.9, 20.8
43904.04514,  5.2,  5.2, 78.1, 73.8, 20.9, 20.8
43904.04861,  5.2,  5.2, 78.2, 73.5, 20.9, 20.9
43904.05208,  5.2,  5.2, 78.0, 73.5, 20.9, 20.9
43904.05556,  5.2,  5.2, 78.2, 73.3, 20.9, 20.9
43904.05903,  5.2,  5.2, 77.9, 73.3, 21.0, 20.9
43904.06250,  5.2,  5.2, 77.9, 73.3, 21.0, 20.9
43904.06597,  5.2,  5.2, 77.8, 73.2, 21.0, 20.9
43904.06944,  5.2,  5.2, 77.9, 73.1, 21.0, 21.0
43904.07292,  5.2,  5.2, 77.8, 73.1, 21.0, 21.0
43904.07639,  5.2,  5.2, 77.6, 73.0, 21.1, 21.1
43904.07986,  5.2,  5.2, 77.6, 72.9, 21.1, 21.1
43904.08333,  5.2,  5.2, 77.6, 72.8, 21.1, 21.1
43904.08681,  5.2,  5.2, 77.6, 72.8, 21.1, 21.1
43904.09028,  5.2,  5.2, 78.4, 73.1, 21.1, 21.1
43904.09375,  5.1,  5.2, 79.7, 74.5, 21.1, 21.1
43904.09722,  5.1,  5.2, 79.8, 74.5, 21.2, 21.1
43904.10069,  5.1,  5.2, 79.8, 74.6, 21.2, 21.1
43904.10417,  5.1,  5.1, 79.6, 74.5, 21.2, 21.2
43904.10764,  5.2,  5.1, 79.7, 74.6, 21.2, 21.2
43904.11111,  5.2,  5.1, 79.7, 74.5, 21.2, 21.3
43904.11458,  5.1,  5.2, 79.7, 74.7, 21.3, 21.3
43904.11806,  5.2,  5.2, 79.3, 74.7, 21.3, 21.3
43904.12153,  5.2,  5.2, 79.4, 74.6, 21.3, 21.3
43904.12500,  5.2,  5.1, 79.5, 74.7, 21.3, 21.3
43904.12847,  5.2,  5.2, 79.5, 74.5, 21.3, 21.3
43904.13194,  5.2,  5.1, 80.8, 76.3, 21.3, 21.4
43904.13542,  5.2,  5.1, 81.7, 77.8, 21.4, 21.4
43904.13889,  5.2,  5.1, 82.0, 78.0, 21.4, 21.4
43904.14236,  5.2,  5.1, 81.8, 77.9, 21.4, 21.4
43904.14583,  5.2,  5.1, 81.8, 77.9, 21.4, 21.4
43904.14931,  5.2,  5.1, 81.8, 78.1, 21.4, 21.4
43904.15278,  5.2,  5.1, 81.8, 77.8, 21.4, 21.4
43904.15625,  5.2,  5.1, 81.9, 77.9, 21.4, 21.4
43904.15972,  5.2,  5.1, 81.8, 77.8, 21.4, 21.5
43904.16319,  5.2,  5.1, 81.8, 77.8, 21.4, 21.5
43904.16667,  5.2,  5.1, 81.7, 77.8, 21.4, 21.5
43904.17014,  5.2,  5.1, 81.5, 77.7, 21.5, 21.5
43904.17361,  5.2,  5.1, 83.0, 79.9, 21.5, 21.5
43904.17708,  5.1,  5.1, 84.2, 81.2, 21.5, 21.5
43904.18056,  5.1,  5.1, 84.0, 81.2, 21.5, 21.6
43904.18403,  5.1,  5.1, 84.0, 81.0, 21.5, 21.6
43904.18750,  5.1,  5.1, 83.8, 81.1, 21.5, 21.6
43904.19097,  5.1,  5.1, 84.0, 81.0, 21.5, 21.6
43904.19444,  5.1,  5.1, 83.8, 80.8, 21.5, 21.6
43904.19792,  5.1,  5.1, 83.9, 80.9, 21.6, 21.6
43904.20139,  5.1,  5.2, 83.9, 80.8, 21.6, 21.6
43904.20486,  5.1,  5.2, 83.9, 80.7, 21.6, 21.6
43904.20833,  5.1,  5.2, 83.9, 80.9, 21.6, 21.6
43904.21181,  5.1,  5.1, 83.7, 80.6, 21.6, 21.6
43904.21528,  5.1,  5.2, 84.9, 82.3, 21.6, 21.6
43904.21875,  5.1,  5.1, 84.8, 82.4, 21.6, 21.6
43904.22222,  5.1,  5.1, 84.7, 82.1, 21.6, 21.7
43904.22569,  5.1,  5.1, 84.7, 82.0, 21.6, 21.7
43904.22917,  5.1,  5.1, 84.8, 82.2, 21.6, 21.7
43904.23264,  5.1,  5.1, 84.8, 82.0, 21.6, 21.7
43904.23611,  5.1,  5.1, 84.8, 81.8, 21.6, 21.7
43904.23958,  5.1,  5.1, 84.8, 81.8, 21.7, 21.8
43904.24306,  5.1,  5.1, 84.7, 81.8, 21.7, 21.8
43904.24653,  5.1,  5.1, 84.7, 81.8, 21.8, 21.8
43904.25000,  5.1,  5.1, 84.7, 81.9, 21.7, 21.8
43904.25347,  5.1,  5.1, 84.7, 81.8, 21.8, 21.9
43904.25694,  5.1,  5.1, 85.4, 82.8, 21.8, 21.8
43904.26042,  5.0,  5.1, 85.2, 82.5, 21.8, 21.9
43904.26389,  5.0,  5.1, 85.0, 82.3, 21.8, 21.9
43904.26736,  5.0,  5.1, 85.0, 82.2, 21.9, 21.9
43904.27083,  5.0,  5.1, 84.9, 82.3, 21.9, 21.9
43904.27431,  5.0,  5.1, 85.0, 82.0, 21.9, 21.9
43904.27778,  5.0,  5.1, 85.0, 82.2, 21.9, 21.9
43904.28125,  5.0,  5.1, 84.9, 82.1, 21.9, 21.9
43904.28472,  5.0,  5.1, 84.9, 82.1, 21.9, 22.0
43904.28819,  5.0,  5.1, 85.2, 82.0, 21.9, 22.0
43904.29167,  5.0,  5.1, 85.0, 82.0, 22.0, 22.1
43904.29514,  5.0,  5.1, 84.9, 81.9, 22.0, 22.1
43904.29861,  5.0,  5.1, 85.5, 82.6, 22.1, 22.1
43904.30208,  5.0,  5.1, 85.5, 82.6, 22.1, 22.1
43904.30556,  5.0,  5.1, 85.3, 82.3, 22.1, 22.1
43904.30903,  4.9,  5.1, 85.0, 82.3, 22.1, 22.1
43904.31250,  4.9,  5.1, 85.0, 82.1, 22.1, 22.2
43904.31597,  4.9,  5.1, 85.0, 82.0, 22.2, 22.3
43904.31944,  4.9,  5.1, 85.1, 82.3, 22.2, 22.3
43904.32292,  4.9,  5.1, 84.9, 82.1, 22.3, 22.4
43904.32639,  4.9,  5.1, 84.9, 82.1, 22.4, 22.4
43904.32986,  4.9,  5.1, 84.9, 81.9, 22.4, 22.4
43904.33333,  4.9,  5.1, 84.9, 81.8, 22.4, 22.6
43904.33681,  4.9,  5.1, 84.8, 81.8, 22.5, 22.6
43904.34028,  4.9,  5.1, 85.7, 83.0, 22.6, 22.6
43904.34375,  4.9,  5.1, 85.6, 83.1, 22.6, 22.6
43904.34722,  4.9,  5.1, 85.2, 82.5, 22.7, 22.8
43904.35069,  4.9,  5.1, 85.0, 82.5, 22.8, 22.8
43904.35417,  4.9,  5.1, 85.1, 82.4, 22.9, 22.9
43904.35764,  4.9,  5.1, 84.8, 82.4, 22.9, 22.9
43904.36111,  4.9,  5.1, 85.1, 82.4, 22.9, 23.0
43904.36458,  4.9,  5.1, 85.1, 82.1, 23.0, 23.1
43904.36806,  4.9,  5.1, 84.9, 82.1, 23.1, 23.1
43904.37153,  4.9,  5.1, 85.7, 83.3, 23.2, 23.2
43904.37500,  4.8,  5.1, 85.7, 82.5, 23.3, 23.3
43904.37847,  4.8,  5.1, 85.7, 82.5, 23.3, 23.3
43904.38194,  4.8,  5.0, 85.6, 82.4, 23.4, 23.4
43904.38542,  4.8,  5.0, 85.3, 82.2, 23.4, 23.4
43904.38889,  4.8,  5.0, 85.3, 82.3, 23.5, 23.4
43904.39236,  4.8,  5.0, 85.3, 82.2, 23.6, 23.6
43904.39583,  4.8,  5.0, 84.9, 82.0, 23.6, 23.6
43904.39931,  4.9,  5.0, 84.9, 82.0, 23.8, 23.8
43904.40278,  4.8,  5.0, 85.9, 83.0, 23.8, 23.8
43904.40625,  4.8,  5.0, 85.6, 82.8, 23.9, 23.8
43904.40972,  4.8,  5.0, 85.4, 82.5, 23.9, 23.9
43904.41319,  4.8,  5.0, 85.6, 82.3, 24.0, 23.9
43904.41667,  4.8,  5.0, 85.2, 82.3, 24.0, 23.9
43904.42014,  4.8,  5.0, 85.2, 82.2, 24.1, 24.0
43904.42361,  4.8,  5.0, 85.5, 82.1, 24.1, 24.1
43904.42708,  4.9,  5.0, 85.1, 82.0, 24.2, 24.1
43904.43056,  4.8,  5.0, 85.0, 82.0, 24.3, 24.3
43904.43403,  4.8,  5.0, 85.9, 83.0, 24.3, 24.3
43904.43750,  4.9,  5.0, 85.5, 82.8, 24.4, 24.3
43904.44097,  4.9,  5.0, 85.6, 82.6, 24.4, 24.3
43904.44444,  4.8,  5.0, 85.5, 82.4, 24.5, 24.4
43904.44792,  4.8,  5.0, 85.5, 82.4, 24.5, 24.4
43904.45139,  4.8,  5.0, 85.2, 82.4, 24.6, 24.4
43904.45486,  4.8,  5.0, 85.2, 82.1, 24.6, 24.6
43904.45833,  4.9,  5.0, 85.4, 82.0, 24.6, 24.6
43904.46181,  4.9,  5.0, 85.5, 82.0, 24.8, 24.7
43904.46528,  4.9,  5.0, 85.8, 83.1, 24.8, 24.8
43904.46875,  4.9,  5.0, 85.7, 82.7, 24.9, 24.8
43904.47222,  4.9,  5.0, 85.6, 82.5, 24.9, 24.8
43904.47569,  4.9,  5.0, 85.2, 82.3, 25.0, 24.9
43904.47917,  4.8,  5.0, 86.0, 82.2, 25.0, 24.9
43904.48264,  4.8,  5.0, 86.1, 82.1, 25.1, 25.1
43904.48611,  4.8,  5.0, 86.3, 82.7, 25.1, 25.1
43904.48958,  4.8,  5.0, 86.6, 83.2, 25.1, 25.1
43904.49306,  4.8,  5.0, 86.0, 82.8, 25.1, 25.1
43904.49653,  4.8,  5.0, 86.1, 82.6, 25.1, 25.1
43904.50000,  4.8,  5.0, 86.2, 82.6, 25.2, 25.3
43904.50347,  4.9,  5.0, 85.5, 82.5, 25.3, 25.3
43904.50694,  4.9,  5.0, 85.8, 82.4, 25.3, 25.4
43904.51042,  4.9,  5.0, 85.8, 83.4, 25.3, 25.4
43904.51389,  4.8,  5.0, 86.4, 83.0, 25.3, 25.4
43904.51736,  4.8,  5.0, 85.9, 82.9, 25.4, 25.4
43904.52083,  4.9,  5.0, 86.1, 82.8, 25.4, 25.4
43904.52431,  4.9,  5.0, 85.8, 82.9, 25.4, 25.5
43904.52778,  4.9,  5.0, 85.3, 82.5, 25.4, 25.5
43904.53125,  4.9,  5.0, 86.1, 82.5, 25.4, 25.6
43904.53472,  4.9,  5.0, 85.6, 82.4, 25.4, 25.6
43904.53819,  4.9,  5.0, 86.0, 82.4, 25.5, 25.6
43904.54167,  4.9,  5.0, 85.8, 83.3, 25.5, 25.6
43904.54514,  4.9,  5.1, 86.4, 83.0, 25.5, 25.6
43904.54861,  4.9,  5.0, 86.3, 83.0, 25.5, 25.6
43904.55208,  4.8,  5.0, 86.2, 83.0, 25.5, 25.6
43904.55556,  4.8,  5.1, 86.1, 82.7, 25.6, 25.8
43904.55903,  4.9,  5.1, 85.5, 82.8, 25.6, 25.8
43904.56250,  4.9,  5.1, 86.2, 82.6, 25.6, 25.8
43904.56597,  4.9,  5.1, 85.9, 82.5, 25.8, 25.8
43904.56944,  4.8,  5.1, 86.6, 83.1, 25.8, 25.9
43904.57292,  4.8,  5.1, 85.9, 82.9, 25.9, 25.9
43904.57639,  4.8,  5.0, 86.2, 82.8, 25.9, 25.9
43904.57986,  4.8,  5.0, 86.2, 82.7, 25.9, 25.9
43904.58333,  4.8,  5.0, 86.0, 82.5, 25.9, 25.9
43904.58681,  4.8,  5.0, 86.0, 82.4, 25.9, 25.9
43904.59028,  4.8,  5.0, 85.7, 82.3, 25.9, 26.0
43904.59375,  4.8,  5.1, 86.0, 82.1, 25.9, 26.0
43904.59722,  4.8,  5.1, 86.6, 83.6, 25.9, 26.1
43904.60069,  4.8,  5.0, 86.3, 83.3, 26.0, 26.1
43904.60417,  4.8,  5.0, 86.2, 82.9, 26.0, 26.1
43904.60764,  4.8,  5.1, 86.2, 82.7, 26.0, 26.1
43904.61111,  4.8,  5.1, 85.8, 82.6, 26.0, 26.1
43904.61458,  4.8,  5.1, 86.1, 82.4, 26.0, 26.1
43904.61806,  4.8,  5.1, 85.9, 82.4, 26.1, 26.1
43904.62153,  4.8,  5.1, 85.5, 82.4, 26.1, 26.1
43904.62500,  4.8,  5.1, 85.8, 82.1, 26.1, 26.2
43904.62847,  4.8,  5.1, 86.7, 83.5, 26.1, 26.2
43904.63194,  4.8,  5.1, 86.0, 83.0, 26.1, 26.2
43904.63542,  4.8,  5.1, 85.8, 82.8, 26.1, 26.2
43904.63889,  4.8,  5.1, 85.8, 82.7, 26.1, 26.2
43904.64236,  4.8,  5.1, 85.7, 82.6, 26.1, 26.2
43904.64583,  4.8,  5.1, 85.9, 82.5, 26.1, 26.2
43904.64931,  4.8,  5.1, 85.8, 82.5, 26.1, 26.3
43904.65278,  4.8,  5.1, 85.8, 82.3, 26.1, 26.3
43904.65625,  4.8,  5.1, 85.8, 82.2, 26.1, 26.3
43904.65972,  4.9,  5.1, 85.3, 82.2, 26.1, 26.3
43904.66319,  4.9,  5.1, 85.8, 82.0, 26.2, 26.4
43904.66667,  4.9,  5.1, 85.6, 82.0, 26.2, 26.4
43904.67014,  4.9,  5.1, 85.6, 82.0, 26.2, 26.4
43904.67361,  4.9,  5.1, 85.0, 81.6, 26.1, 26.4
43904.67708,  4.9,  5.1, 85.0, 81.6, 26.1, 26.4
43904.68056,  4.9,  5.1, 85.2, 81.4, 26.1, 26.4
43904.68403,  4.9,  5.1, 85.3, 81.4, 26.1, 26.4
43904.68750,  4.9,  5.1, 85.1, 81.4, 26.1, 26.3
43904.69097,  4.9,  5.1, 84.7, 81.4, 26.1, 26.3
43904.69444,  4.9,  5.1, 85.2, 81.2, 26.1, 26.3
43904.69792,  4.9,  5.1, 84.7, 81.1, 26.1, 26.3
43904.70139,  4.9,  5.1, 84.9, 81.0, 26.1, 26.3
43904.70486,  4.9,  5.1, 84.9, 81.0, 26.1, 26.3
43904.70833,  4.9,  5.1, 84.3, 81.0, 26.0, 26.3
43904.71181,  4.9,  5.1, 84.0, 80.9, 25.9, 26.3
43904.71528,  4.9,  5.1, 84.2, 80.8, 25.9, 26.2
43904.71875,  4.9,  5.1, 84.2, 80.8, 25.9, 26.2
43904.72222,  4.9,  5.1, 83.9, 80.6, 25.9, 26.1
43904.72569,  5.0,  5.1, 84.1, 80.7, 25.9, 26.1
43904.72917,  4.9,  5.1, 84.2, 80.5, 25.9, 26.1
43904.73264,  4.9,  5.1, 83.8, 80.3, 25.9, 26.1
43904.73611,  4.9,  5.1, 84.3, 80.3, 25.9, 26.1
43904.73958,  4.9,  5.1, 84.1, 80.2, 25.9, 26.1
43904.74306,  4.9,  5.1, 83.6, 80.1, 25.9, 26.1
43904.74653,  4.9,  5.1, 83.5, 79.9, 25.9, 26.1
43904.75000,  5.0,  5.1, 83.4, 79.9, 25.9, 26.1
43904.75347,  5.0,  5.1, 83.9, 79.8, 25.9, 26.1
43904.75694,  5.0,  5.1, 83.0, 79.8, 25.9, 26.1
43904.76042,  5.0,  5.1, 83.0, 79.8, 25.9, 26.1
43904.76389,  5.0,  5.1, 83.6, 79.5, 25.9, 26.1
43904.76736,  5.0,  5.1, 82.8, 79.5, 25.8, 25.9
43904.77083,  5.0,  5.1, 82.8, 79.5, 25.7, 25.9
43904.77431,  5.0,  5.1, 82.9, 79.5, 25.6, 25.7
43904.77778,  5.0,  5.2, 82.7, 79.3, 25.4, 25.6
43904.78125,  5.0,  5.2, 82.7, 79.1, 25.3, 25.4
43904.78472,  5.0,  5.2, 82.6, 79.0, 25.0, 25.2
43904.78819,  5.0,  5.2, 82.4, 79.0, 24.9, 25.1
43904.79167,  5.0,  5.2, 82.1, 78.9, 24.7, 24.9
43904.79514,  5.1,  5.2, 82.1, 78.7, 24.4, 24.6
43904.79861,  5.1,  5.2, 82.1, 78.9, 24.4, 24.5
43904.80208,  5.1,  5.2, 81.9, 78.8, 24.2, 24.3
43904.80556,  5.1,  5.2, 81.9, 78.5, 24.0, 24.1
43904.80903,  5.1,  5.2, 81.7, 78.5, 23.9, 24.1
43904.81250,  5.1,  5.2, 81.6, 78.5, 23.8, 23.9
43904.81597,  5.1,  5.2, 81.7, 78.3, 23.6, 23.6
43904.81944,  5.1,  5.2, 81.6, 78.2, 23.4, 23.6
43904.82292,  5.1,  5.2, 81.6, 78.2, 23.4, 23.6
43904.82639,  5.1,  5.2, 81.5, 78.3, 23.2, 23.4
43904.82986,  5.1,  5.2, 81.5, 78.2, 23.2, 23.3
43904.83333,  5.1,  5.2, 81.3, 78.0, 23.1, 23.1
43904.83681,  5.1,  5.2, 81.2, 78.0, 22.9, 23.1
43904.84028,  5.1,  5.2, 81.0, 77.8, 22.8, 22.9
43904.84375,  5.1,  5.2, 81.0, 77.8, 22.7, 22.8
43904.84722,  5.1,  5.2, 81.1, 78.0, 22.6, 22.6
43904.85069,  5.1,  5.2, 81.1, 77.8, 22.5, 22.6
43904.85417,  5.1,  5.2, 80.8, 77.4, 22.4, 22.4
43904.85764,  5.1,  5.2, 80.9, 77.3, 22.3, 22.4
43904.86111,  5.1,  5.2, 80.8, 77.1, 22.2, 22.2
43904.86458,  5.1,  5.2, 80.7, 77.2, 22.1, 22.1
43904.86806,  5.1,  5.2, 80.7, 77.1, 22.0, 22.1
43904.87153,  5.1,  5.2, 80.6, 77.1, 22.0, 21.9
43904.87500,  5.1,  5.2, 80.6, 76.9, 21.9, 21.9
43904.87847,  5.1,  5.2, 80.5, 76.7, 21.8, 21.8
43904.88194,  5.1,  5.2, 80.5, 76.8, 21.7, 21.7
43904.88542,  5.1,  5.2, 80.3, 76.6, 21.6, 21.6
43904.88889,  5.1,  5.2, 80.2, 76.6, 21.6, 21.6
43904.89236,  5.1,  5.2, 80.4, 76.6, 21.4, 21.5
43904.89583,  5.1,  5.2, 80.2, 76.5, 21.4, 21.4
43904.89931,  5.1,  5.2, 80.2, 76.4, 21.4, 21.3
43904.90278,  5.1,  5.2, 80.1, 76.4, 21.3, 21.3
43904.90625,  5.1,  5.2, 79.8, 76.3, 21.3, 21.1
43904.90972,  5.1,  5.2, 79.8, 76.3, 21.1, 21.1
43904.91319,  5.1,  5.2, 80.0, 76.1, 21.1, 21.0
43904.91667,  5.1,  5.2, 80.0, 76.2, 21.0, 20.9
43904.92014,  5.1,  5.2, 79.8, 76.0, 20.9, 20.9
43904.92361,  5.1,  5.2, 79.8, 76.0, 20.9, 20.9
43904.92708,  5.1,  5.2, 79.7, 76.0, 20.8, 20.8
43904.93056,  5.1,  5.2, 79.6, 76.0, 20.8, 20.7
43904.93403,  5.1,  5.2, 79.7, 75.9, 20.8, 20.7
43904.93750,  5.1,  5.2, 79.4, 75.7, 20.6, 20.6
43904.94097,  5.1,  5.2, 79.4, 75.7, 20.6, 20.6
43904.94444,  5.1,  5.2, 79.6, 75.7, 20.6, 20.6
43904.94792,  5.1,  5.2, 79.3, 75.7, 20.6, 20.6
43904.95139,  5.1,  5.2, 79.3, 75.6, 20.6, 20.6
43904.95486,  5.1,  5.2, 79.3, 75.6, 20.6, 20.5
43904.95833,  5.1,  5.2, 79.3, 75.5, 20.6, 20.5
43904.96181,  5.1,  5.1, 79.1, 75.5, 20.5, 20.5
43904.96528,  5.1,  5.1, 79.2, 75.4, 20.5, 20.5
43904.96875,  5.1,  5.1, 79.1, 75.3, 20.5, 20.4
43904.97222,  5.1,  5.1, 79.0, 75.3, 20.5, 20.4
43904.97569,  5.1,  5.2, 79.1, 75.3, 20.5, 20.4
43904.97917,  5.1,  5.1, 79.1, 75.3, 20.5, 20.4
43904.98264,  5.1,  5.1, 79.0, 75.1, 20.4, 20.4
43904.98611,  5.1,  5.2, 79.1, 75.0, 20.4, 20.4
43904.98958,  5.1,  5.2, 79.1, 74.9, 20.5, 20.4
43904.99306,  5.1,  5.2, 78.9, 74.9, 20.5, 20.4
43904.99653,  5.1,  5.1, 78.8, 74.9, 20.5, 20.4
43905.00000,  5.1,  5.1, 78.7, 74.9, 20.6, 20.4
43905.00347,  5.1,  5.1, 78.9, 74.8, 20.6, 20.4
43905.00694,  5.1,  5.1, 78.6, 74.7, 20.6, 20.6
43905.01042,  5.1,  5.1, 78.7, 74.8, 20.6, 20.6
43905.01389,  5.1,  5.1, 78.6, 74.6, 20.7, 20.6
43905.01736,  5.1,  5.1, 78.6, 74.5, 20.8, 20.6
43905.02083,  5.1,  5.1, 78.6, 74.3, 20.8, 20.7
43905.02431,  5.1,  5.1, 78.4, 74.2, 20.9, 20.8
43905.02778,  5.1,  5.1, 78.4, 74.0, 20.9, 20.8
43905.03125,  5.1,  5.1, 78.4, 74.0, 20.9, 20.8
43905.03472,  5.1,  5.1, 78.4, 73.9, 20.9, 20.9
43905.03819,  5.1,  5.1, 78.3, 73.8, 21.0, 20.9
43905.04167,  5.1,  5.1, 78.1, 74.0, 21.0, 20.9
43905.04514,  5.1,  5.1, 78.3, 73.9, 21.0, 20.9
43905.04861,  5.1,  5.1, 78.0, 73.5, 21.0, 21.0
43905.05208,  5.1,  5.1, 78.1, 73.6, 21.1, 21.0
43905.05556,  5.1,  5.1, 77.9, 73.5, 21.1, 21.0
43905.05903,  5.1,  5.1, 77.8, 73.3, 21.1, 21.1
43905.06250,  5.1,  5.1, 77.6, 73.2, 21.1, 21.1
43905.06597,  5.1,  5.1, 77.8, 73.2, 21.1, 21.1
43905.06944,  5.1,  5.1, 77.7, 73.2, 21.1, 21.1
43905.07292,  5.1,  5.2, 77.6, 73.2, 21.2, 21.1
43905.07639,  5.1,  5.2, 77.5, 73.1, 21.2, 21.1
43905.07986,  5.1,  5.2, 77.6, 73.1, 21.3, 21.2
43905.08333,  5.1,  5.2, 77.3, 72.9, 21.3, 21.3
43905.08681,  5.1,  5.2, 77.3, 72.7, 21.3, 21.3
43905.09028,  5.1,  5.2, 77.3, 72.7, 21.3, 21.3
43905.09375,  5.1,  5.1, 79.5, 74.5, 21.4, 21.3
43905.09722,  5.1,  5.1, 79.7, 74.4, 21.4, 21.4
43905.10069,  5.1,  5.1, 79.7, 74.7, 21.4, 21.4
43905.10417,  5.1,  5.1, 79.7, 74.7, 21.4, 21.4
43905.10764,  5.1,  5.1, 79.5, 74.7, 21.4, 21.4
43905.11111,  5.1,  5.1, 79.4, 74.6, 21.4, 21.4
43905.11458,  5.1,  5.1, 79.3, 74.6, 21.5, 21.4
43905.11806,  5.1,  5.1, 79.3, 74.6, 21.5, 21.4
43905.12153,  5.1,  5.1, 79.3, 74.5, 21.5, 21.4
43905.12500,  5.1,  5.1, 79.3, 74.4, 21.6, 21.5
43905.12847,  5.1,  5.1, 79.3, 74.5, 21.6, 21.5
43905.13194,  5.1,  5.1, 80.5, 76.0, 21.6, 21.6
43905.13542,  5.1,  5.1, 81.7, 77.9, 21.6, 21.6
43905.13889,  5.1,  5.1, 81.8, 77.8, 21.6, 21.6
